country,placename,end_date,deaths,expected_deaths,excess_deaths
France,,2015-05-10,10480,,
France,,2015-05-17,10110,,
France,,2015-05-24,10021,,
France,,2015-05-31,10130,,
France,,2015-06-07,10413,,
France,,2015-06-14,10168,,
France,,2015-06-21,9857,,
France,,2015-06-28,10162,,
France,,2015-07-05,11188,,
France,,2015-07-12,10315,,
France,,2015-07-19,10183,,
France,,2015-07-26,9912,,
France,,2015-08-02,9695,,
France,,2015-08-09,10477,,
France,,2015-08-16,9935,,
France,,2015-08-23,9851,,
